"SCR","76.400","552.744.200","0","0","76.400","552.744.200","173.825.671","1.55%"
"VSC","97.670","5.073.076.000","21.380","1.111.056.000","76.290","3.962.020.000","11.320.386","28.46%"
"VCI","121.190","5.328.559.000","46.660","2.048.221.500","74.530","3.280.337.500","122.225.186","26.19%"
"LDG","74.470","501.355.700","0","0","74.470","501.355.700","115.209.154","1.04%"
"EVE","63.830","787.552.500","0","0","63.830","787.552.500","13.653.067","67.48%"
"TDC","61.450","590.170.300","0","0","61.450","590.170.300","46.135.500","2.86%"
"SAB","78.180","15.758.517.000","17.740","3.589.093.000","60.440","12.169.424.000","236.390.009","63.14%"
"STB","341.210","5.363.034.500","287.400","4.524.931.000","53.810","838.103.500","274.910.881","9.05%"
"AST","47.120","2.543.751.000","0","0","47.120","2.543.751.000","2.958.718","42.43%"
"TCH","55.620","1.088.547.500","9.310","181.167.500","46.310","907.380.000","160.585.843","4.76%"
"PTB","42.680","2.580.934.000","300","18.120.000","42.380","2.562.814.000","15.335.570","17.44%"
"DLG","42.360","56.338.800","0","0","42.360","56.338.800","141.178.415","1.83%"
"VIC","328.910","34.793.249.000","287.240","30.368.941.000","41.670","4.424.308.000","770.286.223","13.90%"
"DRC","55.870","1.199.148.500","19.170","410.008.000","36.700","789.140.500","36.841.843","17.99%"
"PLP","36.670","275.987.000","500","3.785.000","36.170","272.202.000","18.848.003","1.88%"
"E1VFVN30","265.970","4.403.563.200","232.720","3.837.342.800","33.250","566.220.400","9.314.270","83.97%"
"EVG","32.370","195.170.800","490","2.935.100","31.880","192.235.700","28.588.550","1.35%"
"SZL","30.800","1.644.840.000","370","19.856.000","30.430","1.624.984.000","6.712.320","15.44%"
"FCN","27.310","346.842.000","200","2.530.000","27.110","344.312.000","25.694.354","53.51%"
"AAA","73.710","957.332.500","47.890","618.156.000","25.820","339.176.500","216.598.908","2.44%"
"HBC","82.740","1.145.400.500","57.180","799.612.000","25.560","345.788.500","77.634.085","17.24%"
"TIP","26.410","922.206.500","980","34.153.000","25.430","888.053.500","8.976.693","14.48%"
"LHG","42.090","1.428.376.000","18.690","641.425.500","23.400","786.950.500","21.402.189","6.21%"
"DRH","21.770","151.192.800","0","0","21.770","151.192.800","28.826.223","1.74%"
"TPB","19.930","432.481.000","0","0","19.930","432.481.000","2.370","30.00%"
"UDC","24.000","128.154.000","5.990","31.986.600","18.010","96.167.400","15.605.050","4.41%"
"CRC","16.150","283.853.000","0","0","16.150","283.853.000","7.174.650","1.17%"
"TSC","13.830","38.882.900","0","0","13.830","38.882.900","71.508.056","0.57%"
"TNI","12.940","38.256.800","0","0","12.940","38.256.800","25.354.040","0.71%"
"DMC","14.050","778.380.000","1.800","99.971.000","12.250","678.409.000","14.708.460","57.65%"
"AGR","32.120","194.527.700","20.000","120.700.000","12.120","73.827.700","99.009.701","2.30%"
"PHR","19.780","1.296.579.000","8.330","543.119.000","11.450","753.460.000","48.896.875","12.91%"
"SHI","11.830","104.111.200","450","4.006.500","11.380","100.104.700","42.427.403","2.72%"
"BCG","12.730","104.786.900","1.420","11.644.000","11.310","93.142.900","29.132.547","18.08%"
"LIX","27.380","1.496.149.000","16.160","883.136.000","11.220","613.013.000","12.186.935","11.39%"
"TNA","11.150","148.676.000","0","0","11.150","148.676.000","17.376.455","5.26%"
"HHS","10.880","53.203.200","760","3.724.000","10.120","49.479.200","125.705.710","3.25%"
"D2D","10.310","574.336.000","270","15.039.000","10.040","559.297.000","9.711.442","3.52%"
"HTV","10.000","125.000.000","0","0","10.000","125.000.000","4.429.027","15.20%"
"SZC","9.850","291.785.500","30","895.500","9.820","290.890.000","48.048.270","0.95%"
"APG","9.300","93.595.000","0","0","9.300","93.595.000","33.338.360","2.03%"
"DAH","8.160","31.309.700","0","0","8.160","31.309.700","16.480.820","0.81%"
"GVR","29.160","581.021.000","21.140","401.887.500","8.020","179.133.500","489.050.227","0.77%"
"VJC","32.890","3.893.971.000","26.010","3.076.965.000","6.880","817.006.000","62.474.826","18.47%"
"HVN","16.550","436.776.500","11.150","293.948.000","5.400","142.828.500","294.862.880","9.21%"
"TTB","16.480","71.695.700","11.310","49.445.400","5.170","22.250.300","22.866.684","0.17%"
"CMG","7.830","259.371.000","3.090","101.377.000","4.740","157.994.000","10.904.858","38.10%"
"QCG","4.700","28.760.200","100","614.000","4.600","28.146.200","133.485.988","0.48%"
"BIC","24.520","492.825.000","20.000","393.625.000","4.520","99.200.000","2.449.443","46.91%"
"VIB","8.430","264.961.000","4.180","133.088.000","4.250","131.873.000","2.702.138","20.98%"
"SGN","4.220","292.872.000","0","0","4.220","292.872.000","9.363.421","2.12%"
"POM","4.200","57.330.000","0","0","4.200","57.330.000","115.008.781","7.88%"
"FUESSV50","4.200","60.690.000","50","720.500","4.150","59.969.500","4.183.150","65.61%"
"HT1","4.140","65.412.000","0","0","4.140","65.412.000","164.347.833","5.93%"
"BCM","4.300","175.150.000","300","12.240.000","4.000","162.910.000","488.351.960","1.82%"
"TGG","4.000","4.180.000","0","0","4.000","4.180.000","13.124.375","0.93%"
"SJF","24.100","50.358.600","20.170","41.975.800","3.930","8.382.800","38.253.816","0.70%"
"TDM","3.630","100.385.000","0","0","3.630","100.385.000","42.488.590","6.51%"
"BFC","3.470","55.966.500","0","0","3.470","55.966.500","25.328.646","4.69%"
"DGC","30.310","1.475.997.000","26.860","1.306.124.000","3.450","169.873.000","70.419.621","1.91%"
"ASG","3.400","137.020.000","0","0","3.400","137.020.000","18.430.319","0.77%"
"VTO","3.010","22.274.400","0","0","3.010","22.274.400","37.626.458","1.89%"
"VSH","3.000","55.950.000","0","0","3.000","55.950.000","76.363.278","11.97%"
"C32","5.000","122.250.000","2.130","52.148.500","2.870","70.101.500","5.604.096","11.71%"
"FIT","6.830","62.354.200","4.050","36.655.500","2.780","25.698.700","122.299.692","0.99%"
"DPG","8.000","236.000.000","5.270","154.469.500","2.730","81.530.500","21.862.583","0.42%"
"NCT","2.720","190.416.000","0","0","2.720","190.416.000","9.797.212","11.56%"
"DHM","2.560","23.840.600","0","0","2.560","23.840.600","15.101.729","0.90%"
"VHC","4.740","213.765.000","2.200","98.206.500","2.540","115.558.500","123.222.934","32.80%"
"FTS","2.290","30.686.000","0","0","2.290","30.686.000","103.716.926","21.59%"
"PAC","2.650","71.291.000","400","10.870.000","2.250","60.421.000","14.983.093","16.76%"
"HTN","7.200","310.801.000","5.030","220.411.500","2.170","90.389.500","16.095.046","0.32%"
"TAC","2.160","93.708.000","0","0","2.160","93.708.000","16.099.993","1.48%"
"TLG","2.010","78.670.500","0","0","2.010","78.670.500","57.849.887","25.64%"
"TDP","2.000","67.300.000","0","0","2.000","67.300.000","23.495.229","0.05%"
"VGC","3.090","85.664.000","1.120","31.077.000","1.970","54.587.000","185.383.508","7.65%"
"TTA","1.800","29.700.000","0","0","1.800","29.700.000","66.060.230","0.07%"
"HII","1.780","28.166.000","60","936.000","1.720","27.230.000","15.564.964","0.40%"
"UIC","2.800","128.512.000","1.090","46.325.000","1.710","82.187.000","2.179.110","21.76%"
"DHG","2.050","216.560.000","850","89.700.000","1.200","126.860.000","59.142.086","54.77%"
"GIL","17.280","712.350.500","16.130","661.275.500","1.150","51.075.000","14.524.670","8.65%"
"VNG","1.000","15.250.000","0","0","1.000","15.250.000","47.509.364","0.16%"
"CKG","1.000","12.000.000","0","0","1.000","12.000.000","25.196.862","1.01%"
"KMR","1.000","2.600.000","0","0","1.000","2.600.000","21.138.570","62.84%"
"HVH","1.000","8.846.000","0","0","1.000","8.846.000","10.588.070","0.76%"
"BRC","940","10.810.000","0","0","940","10.810.000","6.007.738","0.45%"
"DHA","1.000","45.000.000","100","4.500.000","900","40.500.000","5.484.286","12.73%"
"PXI","830","2.656.000","0","0","830","2.656.000","14.574.770","0.42%"
"DRL","800","43.520.000","0","0","800","43.520.000","4.559.050","1.01%"
"DSN","1.050","48.759.000","460","21.206.000","590","27.553.000","3.583.231","19.34%"
"CTI","5.100","75.653.500","4.520","67.574.000","580","8.079.500","25.749.615","8.13%"
"LGC","510","31.161.000","0","0","510","31.161.000","7.734.995","44.99%"
"TCT","500","13.750.000","0","0","500","13.750.000","4.665.420","12.52%"
"VOS","500","1.065.000","0","0","500","1.065.000","65.635.500","2.12%"
"DBC","3.460","146.800.500","3.000","127.500.000","460","19.300.500","49.239.377","2.00%"
"YEG","460","21.666.000","50","2.360.000","410","19.306.000","21.909.897","29.96%"
"BCE","790","6.557.000","500","4.155.000","290","2.402.000","13.697.456","3.34%"
"NBB","270","5.898.500","0","0","270","5.898.500","48.172.891","1.06%"
"BSI","200","2.020.000","0","0","200","2.020.000","50.406.953","7.71%"
"EIB","100","1.710.000","0","0","100","1.710.000","11.883","30.00%"
"TVB","100","1.220.000","0","0","100","1.220.000","25.142.397","0.90%"
"CTS","100","930.000","0","0","100","930.000","41.643.288","9.88%"
"IMP","100","5.550.000","0","0","100","5.550.000","17","49.00%"
"TNT","100","174.000","0","0","100","174.000","12.454.040","0.16%"
"VCF","100","22.120.000","0","0","100","22.120.000","12.868.558","0.58%"
"VIP","100","795.000","0","0","100","795.000","30.539.855","4.40%"
"ABT","80","2.480.000","0","0","80","2.480.000","6.556.568","2.52%"
"CLC","60","1.899.000","0","0","60","1.899.000","12.275.199","2.16%"
"VNS","60","651.000","0","0","60","651.000","19.798.412","19.82%"
"HAP","4.030","23.433.000","4.000","23.240.000","30","193.000","24.698.703","4.60%"
"APC","30","684.000","0","0","30","684.000","6.613.764","16.13%"
"SMB","30","1.260.000","0","0","30","1.260.000","10.584.006","13.54%"
"TRA","20","1.380.000","0","0","20","1.380.000","2.414.844","43.17%"
"CAV","20","1.380.000","0","0","20","1.380.000","28.055.268","0.29%"
"CDC","20","418.000","0","0","20","418.000","7.641.381","0.35%"
"VPD","20","294.000","0","0","20","294.000","52.186.838","0.04%"
"GMC","10","171.000","0","0","10","171.000","11.659.997","10.14%"
"PDN","20","1.590.000","10","771.000","10","819.000","9.014.923","0.33%"
"FUESSV30","10","121.500","0","0","10","121.500","2.788.300",""
"SCD","0","0","0","0","0","0","3.511.500","7.69%"
"SC5","0","0","0","0","0","0","6.683.280","4.40%"
"VTB","0","0","0","0","0","0","5.700.640","1.42%"
"SFC","0","0","0","0","0","0","5.447.653","0.75%"
"VSI","0","0","0","0","0","0","6.395.470","0.55%"
"SBV","0","0","0","0","0","0","9.321.804","14.94%"
"S4A","0","0","0","0","0","0","20.664.520","0.03%"
"CLW","0","0","0","0","0","0","5.739.610","4.85%"
"CLL","0","0","0","0","0","0","14.187.729","7.27%"
"CLG","0","0","0","0","0","0","10.310.770","0.25%"
"SBA","0","0","0","0","0","0","29.614.987","0.04%"
"SMA","0","0","0","0","0","0","9.314.128","0.03%"
"CHP","0","0","0","0","0","0","66.896.386","3.47%"
"VDP","0","0","0","0","0","0","6.221.600","0.48%"
"SRC","0","0","0","0","0","0","13.723.771","0.10%"
"SPM","0","0","0","0","0","0","6.422.180","3.13%"
"SII","0","0","0","0","0","0","26.223","48.96%"
"SGR","0","0","0","0","0","0","29.392.315","0.01%"
"SFG","0","0","0","0","0","0","23.164.222","0.64%"
"SHA","0","0","0","0","0","0","14.547.964","1.05%"
"SHP","0","0","0","0","0","0","41.241.654","4.99%"
"CIG","0","0","0","0","0","0","15.450.944","0.01%"
"PSH","0","0","0","0","0","0","61.837.722",""
"CSM","0","0","0","0","0","0","49.732.180","1.01%"
"PGI","0","0","0","0","0","0","25.062.963","20.75%"
"PTL","0","0","0","0","0","0","48.829.706","0.17%"
"PTC","0","0","0","0","0","0","8.767.055","0.29%"
"PNJ","0","0","0","0","0","0","","49.00%"
"PIT","0","0","0","0","0","0","7.337.804","0.72%"
"PHC","0","0","0","0","0","0","12.607.269","0.04%"
"PME","0","0","0","0","0","0","22.460.025","70.06%"
"PNC","0","0","0","0","0","0","5.318.620","0.83%"
"PMG","0","0","0","0","0","0","22.400.781","0.72%"
"CMV","0","0","0","0","0","0","5.906.054","0.21%"
"AAM","0","0","0","0","0","0","5.927.765","0.99%"
"PGD","0","0","0","0","0","0","1.941.327","46.84%"
"RIC","0","0","0","0","0","0","4.727.528","32.53%"
"RAL","0","0","0","0","0","0","5.311.774","2.81%"
"QBS","0","0","0","0","0","0","","49.00%"
"FTM","0","0","0","0","0","0","24.434.800","0.13%"
"COM","0","0","0","0","0","0","6.862.808","0.40%"
"YBM","0","0","0","0","0","0","6.901.124","0.74%"
"PXT","0","0","0","0","0","0","9.617.500","0.91%"
"PXS","0","0","0","0","0","0","22.897.342","10.84%"
"TPC","0","0","0","0","0","0","11.570.256","1.64%"
"ACL","0","0","0","0","0","0","18.504.717","2.65%"
"VNE","0","0","0","0","0","0","39.206.295","5.65%"
"TS4","0","0","0","0","0","0","7.677.482","1.49%"
"TRC","0","0","0","0","0","0","14.363.880","1.12%"
"TNC","0","0","0","0","0","0","9.015.690","2.17%"
"TIX","0","0","0","0","0","0","14.673.146","0.09%"
"THI","0","0","0","0","0","0","23.880.650","0.06%"
"TLH","0","0","0","0","0","0","48.621.955","1.38%"
"TN1","0","0","0","0","0","0","10.469.581","0.11%"
"TMS","0","0","0","0","0","0","1","49.00%"
"VAF","0","0","0","0","0","0","18.455.885","0.00%"
"ASP","0","0","0","0","0","0","3.372","48.99%"
"VID","0","0","0","0","0","0","15.010.467","0.39%"
"APH","0","0","0","0","0","0","79.739.339","50.50%"
"AGG","0","0","0","0","0","0","28.242.285","14.76%"
"VIS","0","0","0","0","0","0","19.215.769","73.97%"
"TTE","0","0","0","0","0","0","14.529.634","0.00%"
"ATG","0","0","0","0","0","0","7.327.640","0.86%"
"VMD","0","0","0","0","0","0","7.304.720","1.69%"
"TYA","0","0","0","0","0","0","4.457.205","27.35%"
"TVS","0","0","0","0","0","0","20.818.177","25.90%"
"BTP","0","0","0","0","0","0","23.785.384","9.68%"
"ABS","0","0","0","0","0","0","14.103.240","0.03%"
"SVT","0","0","0","0","0","0","5.673.725","0.00%"
"VPS","0","0","0","0","0","0","11.812.490","0.71%"
"TBC","0","0","0","0","0","0","30.631.296","0.76%"
"CCI","0","0","0","0","0","0","8.265.573","2.42%"
"SVI","0","0","0","0","0","0","12.757.229","0.59%"
"SSC","0","0","0","0","0","0","7.187.815","1.06%"
"SRF","0","0","0","0","0","0","692.790","46.87%"
"ST8","0","0","0","0","0","0","","49.00%"
"STG","0","0","0","0","0","0","48.068.690","0.08%"
"CEE","0","0","0","0","0","0","20.304.820","0.07%"
"TDG","0","0","0","0","0","0","8.005.021","1.27%"
"C47","0","0","0","0","0","0","8.331.363","0.05%"
"BTT","0","0","0","0","0","0","6.601.197","0.10%"
"TEG","0","0","0","0","0","0","15.733.313","0.42%"
"TDW","0","0","0","0","0","0","3.940.510","2.64%"
"VPH","0","0","0","0","0","0","35.598.466","11.67%"
"TCD","0","0","0","0","0","0","16.177.445","14.79%"
"TCB","0","0","0","0","0","0","","22.51%"
"VPI","0","0","0","0","0","0","93.187.723","2.41%"
"TCR","0","0","0","0","0","0","1.051","48.99%"
"TCO","0","0","0","0","0","0","8.734.918","2.32%"
"DCL","0","0","0","0","0","0","17.118.107","2.45%"
"FCM","0","0","0","0","0","0","19.254.015","2.04%"
"MCG","0","0","0","0","0","0","25.480.846","4.69%"
"DBT","0","0","0","0","0","0","5.579.945","7.76%"
"LSS","0","0","0","0","0","0","33.020.463","1.83%"
"DC4","0","0","0","0","0","0","15.645.236","0.11%"
"MCP","0","0","0","0","0","0","7.355.955","0.19%"
"HU3","0","0","0","0","0","0","4.418.963","4.81%"
"MWG","0","0","0","0","0","0","","64.26%"
"FDC","0","0","0","0","0","0","18.913.330","0.04%"
"MDG","0","0","0","0","0","0","5.335.625",""
"GTA","0","0","0","0","0","0","5.038.015","0.56%"
"ELC","0","0","0","0","0","0","15.970.375","17.44%"
"LM8","0","0","0","0","0","0","4.434.729","1.77%"
"L10","0","0","0","0","0","0","4.752.753","0.94%"
"LAF","0","0","0","0","0","0","6.890.213","2.22%"
"LBM","0","0","0","0","0","0","4.297.471","6.03%"
"HU1","0","0","0","0","0","0","4.531.270","3.69%"
"HAS","0","0","0","0","0","0","2.528.256","17.40%"
"HTL","0","0","0","0","0","0","386.271","45.78%"
"KPF","0","0","0","0","0","0","8.825.363","0.02%"
"LEC","0","0","0","0","0","0","12.788.638","0.00%"
"LGL","0","0","0","0","0","0","24.087.321","2.17%"
"DAT","0","0","0","0","0","0","22.542.167","0.00%"
"HUB","0","0","0","0","0","0","7.469.470","0.01%"
"LCM","0","0","0","0","0","0","9.873.760","8.92%"
"DBD","0","0","0","0","0","0","52.369.200","0.02%"
"DTT","0","0","0","0","0","0","3.979.994","0.18%"
"ITC","0","0","0","0","0","0","38.695.752","0.46%"
"EMC","0","0","0","0","0","0","7.490.143","0.04%"
"ICT","0","0","0","0","0","0","32.022.500","0.50%"
"NVT","0","0","0","0","0","0","73.248.700","19.06%"
"HID","0","0","0","0","0","0","28.278.963","0.88%"
"ILB","0","0","0","0","0","0","","49.00%"
"FUCTVGF2","0","0","0","0","0","0","8.086.078","1.43%"
"FUCTVGF1","0","0","0","0","0","0","7.345.330","0.03%"
"HCD","0","0","0","0","0","0","13.124.100","0.39%"
"OPC","0","0","0","0","0","0","11.669.718","5.09%"
"CTF","0","0","0","0","0","0","22.312.531","0.00%"
"FUCVREIT","0","0","0","0","0","0","2.406.830","0.86%"
"HOT","0","0","0","0","0","0","3.918.780","0.02%"
"NAV","0","0","0","0","0","0","3.843.590","0.96%"
"DQC","0","0","0","0","0","0","16.514.287","0.94%"
"ITD","0","0","0","0","0","0","8.402.195","5.87%"
"NHH","0","0","0","0","0","0","34.427.050","0.04%"
"DXV","0","0","0","0","0","0","4.821.650","0.30%"
"DTA","0","0","0","0","0","0","8.810.661","0.21%"
"DTL","0","0","0","0","0","0","30.095.714","0.01%"
"HVX","0","0","0","0","0","0","19.239.901","0.88%"
"RDP","0","0","20","154.000","-20","-154.000","18.040.426","0.68%"
"NSC","10","764.000","50","3.820.000","-40","-3.056.000","7.444.254","6.67%"
"CRE","0","0","40","1.282.000","-40","-1.282.000","27.440.728","14.70%"
"SFI","0","0","90","2.740.500","-90","-2.740.500","5.841.593","10.28%"
"SCS","2.810","352.822.000","2.930","366.939.000","-120","-14.117.000","13.880.355","29.11%"
"SMC","0","0","150","2.253.000","-150","-2.253.000","9.255.959","33.82%"
"FUEVN100","0","0","160","2.038.000","-160","-2.038.000","2.651.930",""
"BHN","0","0","220","16.162.000","-220","-16.162.000","73.095.790","17.47%"
"ADS","90","904.500","500","5.025.000","-410","-4.120.500","13.732.228","0.08%"
"TMT","0","0","420","2.100.000","-420","-2.100.000","17.355.727","2.35%"
"PGC","90","1.989.000","520","11.440.000","-430","-9.451.000","27.228.918","3.88%"
"AGM","10","120.000","500","6.000.000","-490","-5.880.000","7.741.050","6.47%"
"HTI","0","0","500","7.150.000","-500","-7.150.000","8.174.938","16.23%"
"TVT","0","0","550","12.100.000","-550","-12.100.000","10.257.060","0.16%"
"BBC","50","2.525.000","620","31.691.000","-570","-29.166.000","353.847","46.71%"
"VRC","0","0","600","4.200.000","-600","-4.200.000","23.496.224","2.01%"
"MHC","5.000","28.350.000","5.750","32.515.000","-750","-4.165.000","19.426.228","2.08%"
"TMP","0","0","800","34.080.000","-800","-34.080.000","33.900.660","0.57%"
"CNG","0","0","820","16.195.000","-820","-16.195.000","8.576.290","17.24%"
"LPB","2.020","23.594.000","2.900","33.830.000","-880","-10.236.000","471.074","4.95%"
"HMC","0","0","1.000","14.900.000","-1.000","-14.900.000","10.096.220","0.92%"
"SGT","0","0","1.000","5.410.000","-1.000","-5.410.000","26.077.651","13.76%"
"VFG","0","0","1.000","47.600.000","-1.000","-47.600.000","14.856.628","2.70%"
"THG","0","0","1.120","61.376.000","-1.120","-61.376.000","6.984.393","0.90%"
"DVP","34.440","1.680.472.000","35.840","1.749.222.000","-1.400","-68.750.000","13.732.490","14.67%"
"GAB","10","1.939.000","1.420","274.647.000","-1.410","-272.708.000","6.570.860","1.39%"
"KHP","2.000","12.928.800","3.560","22.836.100","-1.560","-9.907.300","18.725.471","16.47%"
"FPT","0","0","1.710","95.076.000","-1.710","-95.076.000","1.714","49.00%"
"SJS","760","21.060.500","2.500","70.000.000","-1.740","-48.939.500","53.822.044","2.14%"
"HRC","0","0","1.750","64.750.000","-1.750","-64.750.000","14.601.651","0.66%"
"REE","0","0","2.100","99.750.000","-2.100","-99.750.000","2.350","49.00%"
"FIR","0","0","2.170","54.757.000","-2.170","-54.757.000","10.069.774","0.59%"
"IBC","0","0","2.470","54.323.000","-2.470","-54.323.000","24.867.890","0.52%"
"DPR","3.500","164.350.000","5.990","281.579.500","-2.490","-117.229.500","15.700.450","12.49%"
"SVC","0","0","3.400","238.245.000","-3.400","-238.245.000","15.596.700","2.19%"
"NNC","0","0","3.880","163.741.000","-3.880","-163.741.000","7.472.276","14.91%"
"CCL","0","0","4.100","30.733.200","-4.100","-30.733.200","22.210.247","2.24%"
"SAM","0","0","4.770","46.283.000","-4.770","-46.283.000","122.631.947","1.19%"
"SAV","1.820","32.321.000","7.200","127.490.000","-5.380","-95.169.000","648.256","44.56%"
"PJT","0","0","6.580","67.116.000","-6.580","-67.116.000","7.171.131","2.31%"
"AMD","0","0","7.560","20.110.100","-7.560","-20.110.100","79.143.653","0.60%"
"KOS","0","0","7.810","236.596.500","-7.810","-236.596.500","50.506.320","0.32%"
"STK","100","2.040.000","8.030","164.724.000","-7.930","-162.684.000","28.463.752","8.76%"
"HAR","2.000","8.620.000","10.010","42.363.200","-8.010","-33.743.200","49.470.960","0.19%"
"GTN","0","0","8.420","201.659.000","-8.420","-201.659.000","249.301.951","0.28%"
"HSL","1.000","5.120.000","10.000","50.307.500","-9.000","-45.187.500","14.249.921","9.52%"
"SKG","0","0","10.000","104.250.000","-10.000","-104.250.000","3.122.993","44.07%"
"FMC","1.400","51.968.000","11.560","429.694.000","-10.160","-377.726.000","19.693.911","8.84%"
"TV2","1.750","86.786.500","12.000","595.200.000","-10.250","-508.413.500","1.001.687","12.22%"
"HAX","0","0","10.280","187.429.000","-10.280","-187.429.000","14.899.517","8.45%"
"VDS","200","1.960.000","12.000","120.174.000","-11.800","-118.214.000","48.679.703","0.37%"
"ACC","0","0","11.800","166.380.000","-11.800","-166.380.000","3.396.274","15.04%"
"MSH","0","0","12.010","465.939.000","-12.010","-465.939.000","21.698.536","5.61%"
"DAG","0","0","12.410","84.432.000","-12.410","-84.432.000","20.959.686","0.37%"
"CSV","72.000","2.086.472.000","85.190","2.466.150.500","-13.190","-379.678.500","16.514.656","11.64%"
"JVC","0","0","14.670","65.740.900","-14.670","-65.740.900","40.390.481","8.85%"
"KSB","7.860","211.346.000","25.320","678.672.000","-17.460","-467.326.000","22.732.763","13.74%"
"PC1","0","0","17.890","385.179.500","-17.890","-385.179.500","55.963.143","13.87%"
"HAI","2.000","5.420.000","21.610","58.563.100","-19.610","-53.143.100","87.267.814","1.23%"
"DHC","1.130","65.546.000","21.220","1.237.861.000","-20.090","-1.172.315.000","10.555.617","29.78%"
"SJD","0","0","20.880","356.004.000","-20.880","-356.004.000","16.612.692","24.92%"
"GSP","0","0","22.500","241.875.000","-22.500","-241.875.000","14.615.470","8.40%"
"GDT","22.880","861.614.000","45.800","1.717.500.000","-22.920","-855.886.000","4.842.223","20.74%"
"BMC","3.000","31.500.000","26.800","281.200.000","-23.800","-249.700.000","3.646.647","19.57%"
"VNL","0","0","24.510","419.071.000","-24.510","-419.071.000","3.619.870","8.78%"
"HCM","32.220","794.982.000","56.820","1.405.547.500","-24.600","-610.565.500","158.647.625","48.13%"
"VPG","10","157.000","24.800","388.351.000","-24.790","-388.194.000","18.839.338","1.05%"
"PPC","4.790","114.183.000","30.160","718.276.000","-25.370","-604.093.000","109.798.169","15.34%"
"IDI","4.930","29.580.000","31.960","188.701.800","-27.030","-159.121.800","110.846.260","0.31%"
"PVT","45.090","579.744.000","73.110","938.864.000","-28.020","-359.120.000","91.426.021","16.51%"
"NVL","74.930","4.519.317.000","103.140","6.207.253.000","-28.210","-1.687.936.000","323.821.297","5.45%"
"ANV","1.500","32.720.000","31.600","685.392.500","-30.100","-652.672.500","60.839.475","1.30%"
"DGW","2.120","157.949.000","37.150","2.773.865.000","-35.030","-2.615.916.000","8.925.081","28.32%"
"IJC","1.380","19.872.000","40.000","576.000.000","-38.620","-556.128.000","65.322.985","1.35%"
"CTD","440","27.518.000","41.160","2.567.689.000","-40.720","-2.540.171.000","2.440.007","45.92%"
"PDR","30","1.327.500","47.300","2.064.035.000","-47.270","-2.062.707.500","191.191.114","0.74%"
"TTF","100","571.000","58.810","337.348.900","-58.710","-336.777.900","152.258.578","0.07%"
"BMI","13.140","401.835.000","76.010","2.320.352.000","-62.870","-1.918.517.000","13.360.059","34.38%"
"FRT","10.750","277.310.000","78.820","2.053.283.500","-68.070","-1.775.973.500","13.882.014","31.42%"
"DPM","15.000","258.500.000","92.510","1.598.322.500","-77.510","-1.339.822.500","141.325.009","12.89%"
"BVH","13.170","737.106.000","92.270","5.151.060.000","-79.100","-4.413.954.000","152.047.045","28.52%"
"DCM","0","0","85.050","1.046.164.000","-85.050","-1.046.164.000","244.653.623","2.79%"
"ASM","10.200","127.730.000","99.160","1.230.828.000","-88.960","-1.103.098.000","120.429.862","2.48%"
