"SJF","2.14","0.05 (2.4 %)","2.09","2.10","2.19","2.09","861,660","1,838,000,000","0","0"
"CVT","24.40","0.55 (2.3 %)","23.85","23.75","24.80","23.75","848,420","20,788,000,000","600,000","13,320,000,000"
"TS4","3.58","0.08 (2.3 %)","3.50","3.69","3.73","3.58","28,870","107,000,000","0","0"
"HAR","4.07","0.09 (2.3 %)","3.98","3.99","4.08","3.99","634,590","2,561,000,000","0","0"
"EVG","5.05","0.11 (2.2 %)","4.94","4.99","5.26","4.70","4,658,590","23,013,000,000","0","0"
"BVH","55.50","1.20 (2.2 %)","54.30","54.70","55.90","54.30","1,487,560","82,363,000,000","99,200","5,505,600,000"
"PGC","18.90","0.40 (2.2 %)","18.50","18.70","19.00","18.10","5,560","105,000,000","0","0"
"HNG","11.90","0.25 (2.1 %)","11.65","11.65","11.90","11.60","3,020,490","35,442,000,000","0","0"
"TPC","7.35","0.15 (2.1 %)","7.20","7.16","7.35","7.16","980","7,000,000","0","0"
"SGR","19.90","0.40 (2.1 %)","19.50","19.50","20.20","19.50","18,760","373,000,000","0","0"
"DGC","41.90","0.80 (1.9 %)","41.10","41.50","42.00","41.20","524,820","21,888,000,000","0","0"
"UIC","40.00","0.75 (1.9 %)","39.25","39.50","40.90","39.30","3,600","144,000,000","0","0"
"KDH","24.40","0.45 (1.9 %)","23.95","23.95","24.40","23.90","1,239,270","29,857,000,000","0","0"
"QBS","2.20","0.04 (1.9 %)","2.16","2.17","2.23","2.17","21,190","47,000,000","0","0"
"TMP","41.75","0.75 (1.8 %)","41.00","41.10","41.75","41.10","500","21,000,000","0","0"
"MDG","11.20","0.20 (1.8 %)","11.00","10.30","11.20","10.25","6,220","64,000,000","0","0"
"HII","14.75","0.25 (1.7 %)","14.50","14.60","15.00","14.60","222,720","3,288,000,000","169,390","2,456,155,000"
"POM","5.35","0.09 (1.7 %)","5.26","5.40","5.40","5.35","8,900","48,000,000","0","0"
"CRC","15.25","0.25 (1.7 %)","15.00","14.80","15.25","14.75","385,130","5,782,000,000","0","0"
"NNC","47.40","0.75 (1.6 %)","46.65","46.70","48.20","46.50","33,280","1,564,000,000","0","0"
"LSS","6.35","0.10 (1.6 %)","6.25","6.25","6.49","6.25","36,980","235,000,000","0","0"
"DCM","12.80","0.20 (1.6 %)","12.60","12.60","13.00","12.60","3,964,710","50,856,000,000","0","0"
"HTV","12.80","0.20 (1.6 %)","12.60","12.80","12.80","12.80","20","0","0","0"
"VDS","7.80","0.12 (1.6 %)","7.68","7.80","7.80","7.80","3,720","29,000,000","0","0"
"ANV","20.20","0.30 (1.5 %)","19.90","19.90","20.50","19.90","266,680","5,405,000,000","0","0"
"LCG","10.10","0.15 (1.5 %)","9.95","10.20","10.40","10.00","1,651,290","16,839,000,000","0","0"
"TLH","4.06","0.06 (1.5 %)","4.00","4.00","4.11","4.00","347,750","1,407,000,000","0","0"
"FUESSV50","13.70","0.20 (1.5 %)","13.50","13.50","13.70","13.31","104,850","1,419,000,000","0","0"
"KOS","34.40","0.50 (1.5 %)","33.90","33.80","34.60","33.70","481,150","16,553,000,000","0","0"
"DPM","17.20","0.25 (1.5 %)","16.95","17.10","17.40","17.05","2,186,110","37,548,000,000","0","0"
"PHR","55.50","0.80 (1.5 %)","54.70","55.10","55.70","54.80","587,880","32,528,000,000","0","0"
"SBV","10.45","0.15 (1.5 %)","10.30","10.30","10.50","10.30","11,990","124,000,000","0","0"
"PXS","5.68","0.08 (1.4 %)","5.60","5.60","5.70","5.50","67,160","372,000,000","0","0"
"SVT","14.20","0.20 (1.4 %)","14.00","14.20","14.20","14.20","400","6,000,000","0","0"
"FUEVFVND","14.40","0.20 (1.4 %)","14.20","14.40","14.40","14.28","342,530","4,904,000,000","0","0"
"BMC","10.90","0.15 (1.4 %)","10.75","10.70","10.90","10.65","13,300","143,000,000","0","0"
"EVE","10.90","0.15 (1.4 %)","10.75","10.50","11.00","10.50","8,760","95,000,000","0","0"
"MWG","110.00","1.50 (1.4 %)","108.50","109.00","110.50","107.90","1,218,320","133,323,000,000","0","0"
"FRT","23.40","0.30 (1.3 %)","23.10","23.20","23.45","23.20","323,350","7,543,000,000","0","0"
"HDG","24.65","0.30 (1.2 %)","24.35","24.40","24.70","24.35","645,250","15,847,000,000","0","0"
