"GMC","16.45","-0.05 (-0.3 %)","16.50","16.50","16.50","16.10","12,810","208,000,000","0","0"
"SBA","15.95","-0.05 (-0.3 %)","16.00","16.00","16.00","15.70","8,900","141,000,000","0","0"
"TNI","3.07","-0.01 (-0.3 %)","3.08","3.12","3.12","3.07","313,000","965,000,000","0","0"
"HPX","26.90","-0.10 (-0.4 %)","27.00","27.00","27.50","26.80","402,990","10,848,000,000","0","0"
"AMD","2.66","-0.01 (-0.4 %)","2.67","2.66","2.73","2.66","1,438,250","3,853,000,000","0","0"
"NHH","51.00","-0.20 (-0.4 %)","51.20","50.50","51.90","49.00","198,080","10,031,000,000","0","0"
"ACL","12.35","-0.05 (-0.4 %)","12.40","12.40","12.50","12.00","152,620","1,865,000,000","0","0"
"VFG","48.80","-0.20 (-0.4 %)","49.00","48.65","49.00","48.65","6,580","321,000,000","0","0"
"SHA","4.72","-0.02 (-0.4 %)","4.74","4.74","4.74","4.69","25,100","118,000,000","0","0"
"IMP","47.10","-0.20 (-0.4 %)","47.30","47.00","47.50","47.00","49,190","2,323,000,000","0","0"
"SAB","187.70","-0.80 (-0.4 %)","188.50","188.00","188.50","187.10","125,140","23,478,000,000","140,000","26,221,800,000"
"DVP","45.80","-0.20 (-0.4 %)","46.00","46.00","46.00","45.60","8,530","390,000,000","0","0"
"IBC","21.90","-0.10 (-0.5 %)","22.00","21.80","21.90","21.30","126,110","2,731,000,000","0","0"
"SBV","10.65","-0.05 (-0.5 %)","10.70","10.80","10.80","10.55","26,410","281,000,000","0","0"
"VJC","104.50","-0.50 (-0.5 %)","105.00","105.00","105.00","104.00","334,870","35,005,000,000","0","0"
"APG","10.30","-0.05 (-0.5 %)","10.35","10.40","10.40","10.30","859,190","8,872,000,000","0","0"
"KHP","5.92","-0.03 (-0.5 %)","5.95","5.95","5.95","5.91","56,630","337,000,000","0","0"
"SJD","18.65","-0.10 (-0.5 %)","18.75","18.90","18.90","18.65","215,980","4,039,000,000","0","0"
"POM","5.52","-0.03 (-0.5 %)","5.55","5.54","5.54","5.41","20,580","113,000,000","0","0"
"ADS","9.20","-0.05 (-0.5 %)","9.25","9.25","9.27","9.00","35,960","331,000,000","0","0"
"VRE","27.35","-0.15 (-0.5 %)","27.50","27.50","27.50","27.20","1,906,100","52,044,000,000","0","0"
"THG","51.70","-0.30 (-0.6 %)","52.00","51.40","51.80","51.20","20,350","1,047,000,000","0","0"
"PAC","25.80","-0.15 (-0.6 %)","25.95","25.95","26.00","25.80","4,540","117,000,000","0","0"
"DHM","8.19","-0.05 (-0.6 %)","8.24","8.24","8.29","8.19","293,150","2,415,000,000","0","0"
"VPB","24.45","-0.15 (-0.6 %)","24.60","24.80","24.85","24.35","7,119,110","175,563,000,000","0","0"
"BCG","8.13","-0.05 (-0.6 %)","8.18","8.16","8.18","8.10","584,690","4,750,000,000","0","0"
"AGG","29.30","-0.20 (-0.7 %)","29.50","29.10","29.70","28.90","711,810","20,795,000,000","0","0"
"HPG","28.90","-0.20 (-0.7 %)","29.10","29.15","29.25","28.85","10,939,140","317,554,000,000","0","0"
"VOS","1.44","-0.01 (-0.7 %)","1.45","1.45","1.45","1.43","64,860","94,000,000","0","0"
"VHC","43.00","-0.30 (-0.7 %)","43.30","43.40","43.40","42.90","503,420","21,666,000,000","0","0"
"BTP","14.25","-0.10 (-0.7 %)","14.35","14.35","14.40","14.20","5,780","83,000,000","0","0"
"CAV","70.50","-0.50 (-0.7 %)","71.00","72.00","72.00","70.50","1,050","74,000,000","0","0"
"BHN","70.00","-0.50 (-0.7 %)","70.50","70.00","70.00","70.00","3,430","240,000,000","0","0"
"BID","41.90","-0.30 (-0.7 %)","42.20","42.45","42.45","41.70","2,690,250","113,286,000,000","0","0"
"FUCVREIT","5.55","-0.04 (-0.7 %)","5.59","5.60","5.60","5.55","250","1,000,000","0","0"
"FTM","1.38","-0.01 (-0.7 %)","1.39","1.40","1.40","1.37","79,390","110,000,000","0","0"
"BMP","54.00","-0.40 (-0.7 %)","54.40","54.80","54.80","53.90","83,860","4,542,000,000","0","0"
"CTI","13.35","-0.10 (-0.7 %)","13.45","13.45","13.65","13.25","302,710","4,049,000,000","1,140,000","16,188,000,000"
"BWE","25.70","-0.20 (-0.8 %)","25.90","25.80","25.90","25.50","97,280","2,503,000,000","0","0"
"VCB","87.50","-0.70 (-0.8 %)","88.20","88.00","88.30","87.50","1,052,250","92,475,000,000","123,000","10,676,300,000"
"TAC","37.40","-0.30 (-0.8 %)","37.70","37.30","37.50","37.10","18,270","681,000,000","0","0"
"HNG","11.80","-0.10 (-0.8 %)","11.90","11.90","12.00","11.80","1,359,510","16,118,000,000","0","0"
"FRT","23.40","-0.20 (-0.8 %)","23.60","23.60","23.60","23.25","243,770","5,699,000,000","0","0"
"ILB","17.35","-0.15 (-0.9 %)","17.50","17.50","17.50","17.15","58,270","1,010,000,000","0","0"
"TDM","23.05","-0.20 (-0.9 %)","23.25","23.25","23.25","23.05","182,960","4,236,000,000","0","0"
"EIB","17.20","-0.15 (-0.9 %)","17.35","17.30","17.60","17.10","121,840","2,101,000,000","0","0"
"MSH","34.35","-0.30 (-0.9 %)","34.65","34.65","34.70","34.20","129,200","4,459,000,000","0","0"
"LIX","57.00","-0.50 (-0.9 %)","57.50","57.10","57.80","57.00","66,520","3,802,000,000","0","0"
"PNJ","67.50","-0.60 (-0.9 %)","68.10","68.80","69.30","67.20","849,020","58,053,000,000","0","0"
"DPM","16.85","-0.15 (-0.9 %)","17.00","17.10","17.15","16.85","1,882,060","31,873,000,000","0","0"
"DHG","103.00","-1.00 (-1.0 %)","104.00","104.00","104.80","101.50","1,770","183,000,000","0","0"
"ICT","20.30","-0.20 (-1.0 %)","20.50","20.50","20.50","20.30","29,070","593,000,000","0","0"
"FIT","8.73","-0.09 (-1.0 %)","8.82","8.88","8.88","8.70","302,140","2,640,000,000","0","0"
"THI","28.50","-0.30 (-1.0 %)","28.80","27.10","28.50","27.10","200","6,000,000","0","0"
"NNC","47.00","-0.50 (-1.1 %)","47.50","47.50","47.50","47.00","20,270","956,000,000","0","0"
"HAI","2.69","-0.03 (-1.1 %)","2.72","2.70","2.74","2.69","1,298,480","3,521,000,000","0","0"
"LHG","26.05","-0.30 (-1.1 %)","26.35","26.40","26.50","26.05","74,530","1,954,000,000","0","0"
"QCG","6.01","-0.07 (-1.2 %)","6.08","6.18","6.18","6.00","424,350","2,557,000,000","0","0"
"VHM","76.10","-0.90 (-1.2 %)","77.00","76.80","77.00","76.00","2,467,450","188,542,000,000","0","0"
"DCM","12.40","-0.15 (-1.2 %)","12.55","12.60","12.75","12.35","2,381,220","29,674,000,000","0","0"
"PLX","49.35","-0.60 (-1.2 %)","49.95","50.00","50.00","49.30","678,150","33,512,000,000","0","0"
"CHP","19.70","-0.25 (-1.3 %)","19.95","19.95","19.95","19.70","5,300","105,000,000","0","0"
"ASM","9.33","-0.12 (-1.3 %)","9.45","9.65","9.65","9.33","1,969,590","18,586,000,000","0","0"
"PVD","11.40","-0.15 (-1.3 %)","11.55","11.60","11.65","11.40","4,658,100","53,577,000,000","0","0"
"PXT","1.45","-0.02 (-1.4 %)","1.47","1.47","1.48","1.45","7,860","12,000,000","0","0"
"VRC","6.46","-0.09 (-1.4 %)","6.55","6.10","6.54","6.10","241,270","1,503,000,000","0","0"
"AST","50.00","-0.70 (-1.4 %)","50.70","50.70","50.80","50.00","82,490","4,163,000,000","0","0"
"TBC","24.80","-0.35 (-1.4 %)","25.15","25.15","25.15","24.75","1,830","45,000,000","0","0"
"HSL","4.93","-0.07 (-1.4 %)","5.00","4.94","5.00","4.93","46,690","232,000,000","0","0"
"SCR","6.31","-0.09 (-1.4 %)","6.40","6.48","6.48","6.30","1,592,700","10,151,000,000","0","0"
"DLG","1.40","-0.02 (-1.4 %)","1.42","1.41","1.42","1.39","2,236,680","3,136,000,000","0","0"
"HMC","13.80","-0.20 (-1.4 %)","14.00","14.75","14.80","13.80","5,450","80,000,000","0","0"
"POW","10.15","-0.15 (-1.5 %)","10.30","10.40","10.40","10.10","6,144,040","62,542,000,000","0","0"
"MWG","106.80","-1.60 (-1.5 %)","108.40","107.40","107.40","106.00","480,220","51,164,000,000","0","0"
"YEG","45.00","-0.70 (-1.5 %)","45.70","45.70","45.70","44.60","9,720","439,000,000","0","0"
"TTB","5.51","-0.09 (-1.6 %)","5.60","5.50","5.63","5.50","350,810","1,945,000,000","0","0"
"FMC","30.50","-0.50 (-1.6 %)","31.00","31.15","31.20","30.35","270,890","8,297,000,000","0","0"
"PHC","9.75","-0.16 (-1.6 %)","9.91","9.90","9.96","9.70","118,980","1,174,000,000","0","0"
"CSV","27.00","-0.45 (-1.6 %)","27.45","27.95","27.95","27.00","142,630","3,877,000,000","0","0"
"CTF","20.70","-0.35 (-1.7 %)","21.05","21.05","21.05","20.45","206,620","4,269,000,000","0","0"
"TDG","2.36","-0.04 (-1.7 %)","2.40","2.36","2.40","2.35","395,840","940,000,000","0","0"
"IDI","5.29","-0.09 (-1.7 %)","5.38","5.38","5.47","5.26","1,121,580","6,006,000,000","0","0"
"EVE","10.70","-0.20 (-1.8 %)","10.90","10.55","10.90","10.55","10,570","114,000,000","0","0"
"PGD","26.50","-0.50 (-1.9 %)","27.00","27.10","27.10","26.50","1,370","37,000,000","0","0"
"GAS","74.00","-1.40 (-1.9 %)","75.40","75.50","76.00","73.90","1,196,620","89,360,000,000","0","0"
"DPG","26.20","-0.50 (-1.9 %)","26.70","26.70","26.90","26.20","234,320","6,219,000,000","0","0"
"PTB","55.90","-1.10 (-1.9 %)","57.00","57.20","57.20","55.50","261,560","14,713,000,000","0","0"
"SPM","12.45","-0.25 (-2.0 %)","12.70","11.90","12.45","11.90","3,070","37,000,000","0","0"
"HTI","12.45","-0.25 (-2.0 %)","12.70","12.60","12.60","12.45","8,400","105,000,000","0","0"
"TVT","20.00","-0.45 (-2.2 %)","20.45","20.00","20.00","20.00","150","3,000,000","0","0"
"GDT","39.00","-0.90 (-2.3 %)","39.90","39.90","39.90","38.00","13,180","524,000,000","0","0"
"SJF","2.14","-0.05 (-2.3 %)","2.19","2.16","2.20","2.14","1,433,960","3,092,000,000","0","0"
"GTN","23.45","-0.55 (-2.3 %)","24.00","24.05","24.10","23.25","3,328,920","78,530,000,000","1,825,660","46,736,896,000"
"LSS","6.30","-0.15 (-2.3 %)","6.45","6.45","6.59","6.01","145,070","908,000,000","0","0"
"TCH","20.60","-0.50 (-2.4 %)","21.10","20.85","20.85","20.60","7,497,370","155,184,000,000","0","0"
"HAX","14.35","-0.35 (-2.4 %)","14.70","14.60","14.65","14.35","459,270","6,642,000,000","0","0"
"LEC","15.00","-0.40 (-2.6 %)","15.40","14.40","15.00","14.40","290","4,000,000","0","0"
"SZL","46.25","-1.25 (-2.6 %)","47.50","47.50","47.75","46.20","54,560","2,561,000,000","0","0"
"HSG","14.65","-0.40 (-2.7 %)","15.05","15.10","15.15","14.50","12,948,750","193,370,000,000","0","0"
"BRC","10.80","-0.30 (-2.7 %)","11.10","11.00","11.00","10.80","1,300","14,000,000","0","0"
"C47","8.76","-0.25 (-2.8 %)","9.01","8.81","9.00","8.75","77,840","687,000,000","0","0"
"ABS","10.40","-0.30 (-2.8 %)","10.70","10.75","10.75","10.10","230,180","2,379,000,000","0","0"
"ANV","19.20","-0.60 (-3.0 %)","19.80","19.50","19.80","18.50","567,670","10,836,000,000","0","0"
"TLG","35.10","-1.10 (-3.0 %)","36.20","36.20","36.20","35.00","133,850","4,733,000,000","0","0"
"QBS","2.20","-0.07 (-3.1 %)","2.27","2.23","2.23","2.15","74,070","163,000,000","0","0"
"MCP","33.90","-1.10 (-3.1 %)","35.00","32.55","33.90","32.55","20","1,000,000","0","0"
"AAA","11.90","-0.40 (-3.3 %)","12.30","12.00","12.00","11.85","1,699,360","20,230,000,000","0","0"
"TGG","1.10","-0.04 (-3.5 %)","1.14","1.13","1.15","1.07","362,300","398,000,000","0","0"
"NVT","4.60","-0.17 (-3.6 %)","4.77","4.60","5.09","4.50","7,270","33,000,000","0","0"
"GEX","21.00","-0.85 (-3.9 %)","21.85","21.90","21.95","20.95","11,274,060","239,781,000,000","397,000","9,091,300,000"
"SZC","24.50","-1.00 (-3.9 %)","25.50","25.50","25.50","24.50","1,887,280","46,572,000,000","0","0"
"TCD","9.50","-0.40 (-4.0 %)","9.90","9.26","9.90","9.23","24,750","239,000,000","0","0"
"VCI","38.50","-1.80 (-4.5 %)","40.30","40.00","40.50","38.50","1,551,380","61,354,000,000","0","0"
"SGR","17.00","-0.90 (-5.0 %)","17.90","17.90","17.90","17.00","6,480","111,000,000","0","0"
"LBM","32.20","-1.75 (-5.2 %)","33.95","33.00","33.90","32.20","870","28,000,000","0","0"
"PLP","6.70","-0.40 (-5.6 %)","7.10","7.00","7.10","6.70","830,890","5,754,000,000","0","0"
"VPS","12.20","-0.75 (-5.8 %)","12.95","12.70","12.70","12.10","19,300","239,000,000","0","0"
"OGC","7.60","-0.50 (-6.2 %)","8.10","8.00","8.08","7.54","3,919,550","30,498,000,000","0","0"
"TCR","3.32","-0.22 (-6.2 %)","3.54","3.32","3.32","3.32","10","0","0","0"
"PNC","8.44","-0.56 (-6.2 %)","9.00","8.44","8.44","8.44","10","0","0","0"
"TDW","22.30","-1.50 (-6.3 %)","23.80","22.30","22.30","22.30","10","0","0","0"
"VNL","16.40","-1.20 (-6.8 %)","17.60","16.40","17.60","16.40","2,930","48,000,000","0","0"
"PXI","3.54","-0.26 (-6.8 %)","3.80","3.81","3.86","3.54","50,900","187,000,000","0","0"
"FDC","14.25","-1.05 (-6.9 %)","15.30","14.30","14.30","14.25","140","2,000,000","0","0"
"VCF","230.00","-17.00 (-6.9 %)","247.00","206.50","230.00","206.50","1,030","217,000,000","0","0"
"TDP","30.25","-2.25 (-6.9 %)","32.50","32.50","32.50","30.25","4,200","129,000,000","30,000","975,000,000"
"LGC","61.80","-4.60 (-6.9 %)","66.40","66.00","66.30","61.80","1,080","71,000,000","0","0"
"DTL","7.35","-0.55 (-7.0 %)","7.90","7.50","7.50","7.35","560","4,000,000","0","0"
"HAS","7.18","-0.54 (-7.0 %)","7.72","7.76","7.76","7.18","50,100","367,000,000","0","0"
