"SRC","0","0","0","0","0","0","13.723.771","0.10%"
"CMV","0","0","0","0","0","0","5.906.054","0.21%"
"RDP","0","0","0","0","0","0","18.040.406","0.68%"
"SII","0","0","0","0","0","0","26.223","48.96%"
"CAV","0","0","0","0","0","0","28.055.288","0.29%"
"SMA","0","0","0","0","0","0","9.314.128","0.03%"
"SKG","0","0","0","0","0","0","3.112.993","44.08%"
"PXS","0","0","0","0","0","0","22.897.342","10.84%"
"PNC","0","0","0","0","0","0","5.318.620","0.83%"
"PMG","0","0","0","0","0","0","22.400.781","0.72%"
"QBS","0","0","0","0","0","0","","49.00%"
"PXT","0","0","0","0","0","0","9.617.500","0.91%"
"VTB","0","0","0","0","0","0","5.700.640","1.42%"
"PTC","0","0","0","0","0","0","8.767.055","0.29%"
"CLL","0","0","0","0","0","0","14.187.729","7.27%"
"PTL","0","0","0","0","0","0","48.829.706","0.17%"
"CLG","0","0","0","0","0","0","10.310.770","0.25%"
"PSH","0","0","0","0","0","0","61.837.722",""
"PME","0","0","0","0","0","0","22.460.025","70.06%"
"SBV","0","0","0","0","0","0","9.321.804","14.94%"
"CIG","0","0","0","0","0","0","15.450.944","0.01%"
"SC5","0","0","0","0","0","0","6.683.280","4.40%"
"CHP","0","0","0","0","0","0","66.896.386","3.47%"
"SCD","0","0","0","0","0","0","3.511.500","7.69%"
"SBA","0","0","0","0","0","0","29.614.987","0.04%"
"RIC","0","0","0","0","0","0","4.727.528","32.53%"
"REE","0","0","0","0","0","0","250","49.00%"
"CKG","0","0","0","0","0","0","25.197.862","1.00%"
"S4A","0","0","0","0","0","0","20.664.520","0.03%"
"CLW","0","0","0","0","0","0","5.739.610","4.85%"
"VAF","0","0","0","0","0","0","18.455.885","0.00%"
"TYA","0","0","0","0","0","0","4.457.205","27.35%"
"TVT","0","0","0","0","0","0","10.256.510","0.16%"
"VID","0","0","0","0","0","0","15.010.467","0.39%"
"ADS","0","0","0","0","0","0","13.731.818","0.08%"
"VFG","0","0","0","0","0","0","14.855.628","2.70%"
"ATG","0","0","0","0","0","0","7.327.640","0.86%"
"TRC","0","0","0","0","0","0","14.363.880","1.12%"
"TRA","0","0","0","0","0","0","2.414.864","43.17%"
"TPC","0","0","0","0","0","0","11.570.256","1.64%"
"TTE","0","0","0","0","0","0","14.529.634",""
"BBC","0","0","0","0","0","0","353.277","46.71%"
"TS4","0","0","0","0","0","0","7.677.482","1.49%"
"VIP","0","0","0","0","0","0","30.539.955","4.40%"
"VPS","0","0","0","0","0","0","11.812.490","0.71%"
"VPI","0","0","0","0","0","0","93.187.723","2.41%"
"VPH","0","0","0","0","0","0","35.598.466","11.67%"
"AAM","0","0","0","0","0","0","5.927.765","0.99%"
"ABS","0","0","0","0","0","0","14.103.240","0.03%"
"VRC","0","0","0","0","0","0","23.495.624","2.01%"
"VPD","0","0","0","0","0","0","52.186.858","0.04%"
"VNE","0","0","0","0","0","0","39.206.295","5.65%"
"VMD","0","0","0","0","0","0","7.304.720","1.69%"
"VIS","0","0","0","0","0","0","19.215.769","73.97%"
"ABT","0","0","0","0","0","0","6.556.648","2.52%"
"VNS","0","0","0","0","0","0","19.798.472","19.82%"
"VNG","0","0","0","0","0","0","47.510.364","0.16%"
"TCB","0","0","0","0","0","0","","23.00%"
"TBC","0","0","0","0","0","0","30.631.296","0.76%"
"TAC","0","0","0","0","0","0","16.102.153","1.47%"
"TCR","0","0","0","0","0","0","1","49.00%"
"TCO","0","0","0","0","0","0","8.734.918","2.32%"
"TCD","0","0","0","0","0","0","16.177.445","14.79%"
"SVT","0","0","0","0","0","0","5.673.725",""
"STG","0","0","0","0","0","0","48.068.690","0.08%"
"ST8","0","0","0","0","0","0","","49.00%"
"SSC","0","0","0","0","0","0","7.187.815","1.06%"
"SVI","0","0","0","0","0","0","12.757.229","0.59%"
"SVC","0","0","0","0","0","0","15.587.000","2.22%"
"C47","0","0","0","0","0","0","8.331.363","0.05%"
"TDG","0","0","0","0","0","0","8.005.041","1.27%"
"TMT","0","0","0","0","0","0","17.355.307","2.35%"
"TMS","0","0","0","0","0","0","1","49.00%"
"TIX","0","0","0","0","0","0","14.673.146","0.09%"
"TPB","0","0","0","0","0","0","22.300","30.00%"
"TNC","0","0","0","0","0","0","9.015.690","2.17%"
"TN1","0","0","0","0","0","0","10.469.581","0.11%"
"THI","0","0","0","0","0","0","23.880.650","0.06%"
"TDW","0","0","0","0","0","0","3.940.510","2.64%"
"BTP","0","0","0","0","0","0","23.785.384","9.68%"
"BTT","0","0","0","0","0","0","6.601.197","0.10%"
"THG","0","0","0","0","0","0","6.984.243","0.90%"
"BRC","0","0","0","0","0","0","6.008.678","0.45%"
"TEG","0","0","0","0","0","0","15.733.313","0.42%"
"DAT","0","0","0","0","0","0","22.542.167","0.00%"
"LEC","0","0","0","0","0","0","12.788.638",""
"HRC","0","0","0","0","0","0","14.599.901","0.67%"
"LCM","0","0","0","0","0","0","9.873.760","8.92%"
"LAF","0","0","0","0","0","0","6.890.213","2.22%"
"LBM","0","0","0","0","0","0","4.297.471","6.03%"
"VTO","0","0","0","0","0","0","37.629.468","1.88%"
"LGL","0","0","0","0","0","0","24.099.331","2.21%"
"GMC","0","0","0","0","0","0","11.660.014","10.14%"
"MCG","0","0","0","0","0","0","25.480.846","4.69%"
"HAS","0","0","0","0","0","0","2.529.276","17.38%"
"LSS","0","0","0","0","0","0","33.023.163","1.82%"
"CVT","0","0","0","0","0","0","33.594.785","8.44%"
"LM8","0","0","0","0","0","0","4.434.729","1.77%"
"HUB","0","0","0","0","0","0","7.469.470","0.01%"
"L10","0","0","0","0","0","0","4.752.753","0.94%"
"IBC","0","0","0","0","0","0","24.864.570","0.52%"
"HU3","0","0","0","0","0","0","4.418.963","4.81%"
"ILB","0","0","0","0","0","0","","49.00%"
"DXV","0","0","0","0","0","0","4.821.650","0.30%"
"HVH","0","0","0","0","0","0","10.589.070","0.76%"
"DLG","0","0","0","0","0","0","141.220.775","1.82%"
"HVX","0","0","0","0","0","0","19.239.901","0.88%"
"HU1","0","0","0","0","0","0","4.531.270","3.69%"
"KPF","0","0","0","0","0","0","8.825.363","0.02%"
"DBD","0","0","0","0","0","0","52.369.200","0.02%"
"DQC","0","0","0","0","0","0","16.514.287","0.94%"
"DBT","0","0","0","0","0","0","5.579.945","7.76%"
"HTL","0","0","0","0","0","0","386.231","45.78%"
"ITC","0","0","0","0","0","0","38.695.752","0.46%"
"DCL","0","0","0","0","0","0","17.118.107","2.45%"
"DTT","0","0","0","0","0","0","3.979.994","0.18%"
"PDN","0","0","0","0","0","0","9.014.933","0.33%"
"DTA","0","0","0","0","0","0","8.810.661","0.21%"
"FUCTVGF1","0","0","0","0","0","0","7.345.330","0.03%"
"HCD","0","0","0","0","0","0","13.124.100","0.39%"
"FTM","0","0","0","0","0","0","24.434.800","0.13%"
"DRL","0","0","0","0","0","0","4.559.850","1.00%"
"FCM","0","0","0","0","0","0","19.254.015","2.04%"
"FDC","0","0","0","0","0","0","18.913.330","0.04%"
